sales_id,name,year,km_driven,selling_price,fuel,transmission,mileage,engine,max_power,torque,seats
5644,Maruti Alto LX,2011,60000,130000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5645,Volkswagen Polo 1.2 MPI Comfortline,2016,120000,375000,Petrol,Manual,16.2 kmpl,1199 CC,74 bhp,110Nm@ 3000-4300rpm,5
5646,Volkswagen Polo Diesel Trendline 1.2L,2011,222300,220000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5
5647,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,100000,625000,Diesel,Manual,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7
5648,Maruti Ritz LDi,2013,120000,295000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5
5649,Tata Sumo MKII Turbo 2.0 LX,2010,90000,235000,Diesel,Manual,14.0 kmpl,1948 CC,90 bhp,190Nm@ 2000-3000,9
5650,Hyundai Sonata 2.4 GDi MT,2012,330000,500000,Petrol,Manual,13.44 kmpl,2359 CC,198.25 bhp,250Nm@ 4250rpm,5
5651,Maruti Swift VVT VXI,2017,20000,509999,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5652,Maruti Alto 800 LXI CNG,2020,16000,370000,CNG,Manual,33.0 km/kg,796 CC,47.3 bhp,69Nm@ 3500rpm,5
5653,Hyundai Grand i10 Sportz,2016,30000,370000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
5654,Mahindra Quanto C8,2012,210000,300000,Diesel,Manual,17.21 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7
5655,Hyundai i10 Sportz 1.1L,2015,20000,350000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
5656,Renault KWID 1.0 RXT Optional,2018,20000,395000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5
5657,Toyota Innova 2.5 G (Diesel) 8 Seater,2015,100000,850000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,8
5658,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,40000,1150000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7
5659,Jaguar XF 3.0 Litre S Premium Luxury,2016,35000,3500000,Diesel,Automatic,14.74 kmpl,2993 CC,270.9 bhp,600Nm@ 2000rpm,5
5660,Volkswagen Vento Diesel Highline,2012,120000,280000,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5
5661,Mahindra TUV 300 T10,2018,50000,775000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7
5662,Hyundai Verna 1.6 SX,2012,100000,420000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5663,Honda City 1.5 V MT Exclusive,2010,91000,310000,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5
5664,Jeep Compass 2.0 Longitude Option BSIV,2017,50000,1550000,Diesel,Manual,17.1 kmpl,1956 CC,170 bhp,350Nm@ 1750-2500rpm,5
5665,Fiat Linea 1.3 Multijet Active,2015,67000,375000,Diesel,Manual,20.4 kmpl,1248 CC,91.7 bhp,209Nm@ 2000rpm,5
5666,Hyundai Grand i10 Sportz,2015,40000,500000,Petrol,Manual,18.9 kmpl,1197 CC,82 bhp,114Nm@ 4000rpm,5
5667,Maruti Ritz ZDi,2013,100000,300000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5
5668,Honda City 2017-2020 GXi,2008,120000,155000,Petrol,Manual,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5
5669,Maruti Swift Dzire LDI,2013,185000,350000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5670,Mahindra XUV500 AT W6 2WD,2016,75000,950000,Diesel,Automatic,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5671,Hyundai Grand i10 CRDi Magna,2015,80000,350000,Diesel,Manual,24.0 kmpl,1120 CC,70 bhp,160Nm@ 1500-2750rpm,5
5672,Isuzu D-Max V-Cross Z Prestige,2019,30000,1900000,Diesel,Automatic,12.4 kmpl,1999 CC,147.9 bhp,350nm@ 1800-2600rpm,5
5673,Tata Nexon 1.2 Revotron XM,2020,5000,537000,Petrol,Manual,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5
5674,Volkswagen Polo 2015-2019 1.0 MPI Comfortline,2019,10000,585000,Petrol,Manual,18.78 kmpl,999 CC,75 bhp,95Nm@ 3000-4300rpm,5
5675,Maruti Ertiga VDI,2012,140000,350000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
5676,Hyundai Elite i20 Sportz Plus BSIV,2019,19000,700000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,117nm@ 4000rpm,5
5677,Maruti Ertiga SHVS VDI,2017,44600,849000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7
5678,Volkswagen Polo GT TSI BSIV,2014,28080,574000,Petrol,Automatic,0.0 kmpl,1197 CC,103.25 bhp,175nm@ 1500-4100rpm,5
5679,Hyundai i20 Magna 1.2,2014,28800,484999,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
5680,Renault KWID RXT,2018,21900,360000,Petrol,Manual,20.71 kmpl,799 CC,53.26 bhp,72Nm@ 4386rpm,5
5681,Volkswagen Polo GT TSI BSIV,2014,28100,575000,Petrol,Automatic,0.0 kmpl,1197 CC,103.25 bhp,175nm@ 1500-4100rpm,5
5682,Honda City i DTEC S,2014,110000,550000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5683,Hyundai i20 Asta 1.4 CRDi,2016,100000,700000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
5684,Maruti Swift Dzire AMT VDI,2019,7673,825000,Diesel,Automatic,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5685,Maruti Wagon R LXI Minor,2008,100000,114999,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5
5686,Tata Manza Aqua Safire,2009,75000,150000,Petrol,Manual,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5
5687,Maruti Swift Dzire AMT ZDI Plus,2018,50000,851000,Diesel,Automatic,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5688,Hyundai Verna 1.4 VTVT,2014,40000,550000,Petrol,Manual,17.43 kmpl,1396 CC,105.5 bhp,135.3Nm@ 5000rpm,5
5689,Maruti Ertiga SHVS VDI,2016,40000,890000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7
5690,Hyundai i20 1.2 Magna,2012,100000,265000,Petrol,Manual,18.5 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
5691,Mahindra Scorpio 1.99 S10,2014,110000,900000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7
5692,Chevrolet Beat Diesel LS,2013,96272,210000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5
5693,BMW 3 Series 320d Prestige,2015,74000,1650000,Diesel,Automatic,18.88 kmpl,1995 CC,184 bhp,380Nm@ 1750-2750rpm,5
5694,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2011,168000,750000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
5695,Ford Aspire Titanium BSIV,2019,7000,675000,Petrol,Manual,19.4 kmpl,1194 CC,94.93 bhp,120Nm@ 4250rpm,5
5696,Hyundai i20 Active 1.4 SX with AVN,2017,60000,715000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm,5
5697,Tata Indigo CS eVX,2013,60000,227999,Diesel,Manual,25.0 kmpl,1396 CC,69.01 bhp,140Nm@ 1800-3000rpm,5
5698,Maruti Wagon R VXI BS IV,2015,22500,400000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
5699,Maruti Vitara Brezza ZDi AMT,2020,7400,925000,Diesel,Automatic,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5700,Maruti Swift Dzire VXi,2011,70000,275000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5
5701,Maruti Wagon R LXI Minor,2009,67000,175000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5
5702,Ford Fusion 1.4 TDCi Diesel,2009,110000,155000,Diesel,Manual,17.7 kmpl,1399 CC,68 bhp,"16@ 2,000(kgm@ rpm)",5
5703,Maruti SX4 VDI,2012,175000,325000,Diesel,Manual,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5
5704,Mahindra Scorpio LX BSIV,2014,120000,700000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9
5705,Tata Indica V2 DiCOR DLG BS-III,2008,120000,50000,Diesel,Manual,17.5 kmpl,1396 CC,70 bhp,"14.3@ 1,800-3,000(kgm@ rpm)",5
5706,Mahindra Scorpio LX,2012,370000,450000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9
5707,Hyundai Verna 1.6 SX CRDi (O),2014,150360,645000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5708,Tata Tigor 1.05 Revotorq XZ,2017,15000,597000,Diesel,Manual,24.7 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5
5709,Renault KWID AMT,2018,30000,400000,Petrol,Automatic,24.04 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5
5710,Maruti Swift Vdi BSIII,2009,150000,300000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5
5711,Maruti Swift VDI BSIV,2015,100000,573000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5712,Maruti Alto K10 LXI,2011,70000,180000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5713,Tata Nano Lx,2011,40000,70000,Petrol,Manual,26.0 kmpl,624 CC,35 bhp,4.8kgm@ 3000rpm,4
5714,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,154000,500000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8
5715,Hyundai Accent GLS 1.6 ABS,2004,110000,110000,Petrol,Manual,14.4 kmpl,1599 CC,94 bhp,12.5kgm@ 3500rpm,5
5716,Maruti Ertiga VDI,2013,120000,450000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
5717,Tata Sumo Gold GX,2013,145000,310000,Diesel,Manual,15.3 kmpl,2956 CC,83.83 bhp,250Nm@ 1000-2000rpm,7
5718,Mahindra KUV 100 D75 K8,2017,30000,400000,Diesel,Manual,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6
5719,Maruti Swift ZDi,2014,90000,390000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5720,Maruti Alto LXi,2011,110000,122000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5721,Mahindra Scorpio 1.99 S4,2016,70000,741000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7
5722,Hyundai i20 1.4 CRDi Sportz,2012,40000,330000,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5
5723,Mahindra Scorpio SLE BSIV,2010,166000,300000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8
5724,Hyundai i10 Sportz,2011,100000,215000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
5725,Maruti Wagon R LXI Minor,2009,75000,150000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5
5726,Hyundai EON Era,2013,42130,250000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5727,Maruti Ritz LXI,2010,53000,180000,Petrol,Manual,21.1 kmpl,1197 CC,85.80 bhp,114Nm@ 4000rpm,5
5728,Maruti Zen LXI,2006,106000,150000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
5729,Toyota Corolla DX,2005,96000,275000,Petrol,Manual,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)",5
5730,Maruti Baleno Sigma,2019,10000,556000,Petrol,Manual,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5731,Maruti Swift Dzire VXI Optional,2016,37000,550000,Petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,115Nm@ 4000rpm,5
5732,Mahindra XUV500 AT W9 2WD,2018,20000,1500000,Diesel,Automatic,16.0 kmpl,2179 CC,138 bhp,330Nm@ 1600-2800rpm,7
5733,Toyota Etios Liva 1.2 V Dual Tone,2017,35000,549000,Petrol,Manual,17.71 kmpl,1197 CC,78.9 bhp,104Nm@ 3100rpm,5
5734,Hyundai i20 2015-2017 Asta 1.2,2016,50000,630000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
5735,Mahindra Bolero Pik-Up FB 1.7T,2020,5000,679000,Diesel,Manual,0.0 kmpl,2523 CC,70 bhp,200Nm@ 1400-2200rpm,2
5736,Hyundai Creta 1.6 CRDi SX,2017,47000,1125000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
5737,Maruti Baleno Alpha 1.3,2017,71000,680000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5738,Honda City i-DTEC ZX,2017,50000,1050000,Diesel,Manual,25.6 kmpl,1498 CC,97.9 bhp,200Nm@ 1750rpm,5
5739,Tata Zest Quadrajet 1.3 XMS,2015,57000,450000,Diesel,Manual,23.0 kmpl,1248 CC,88.7 bhp,200Nm@ 1750-3000rpm,5
5740,Maruti Wagon R VXI BS IV,2010,43000,210000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5741,Maruti Swift Dzire VDI,2014,60000,470000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5742,Maruti Swift Dzire VXI,2014,60000,470000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5743,Hyundai i20 Asta 1.4 CRDi,2015,40000,550000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
5744,Maruti A-Star Vxi,2011,60000,204999,Petrol,Manual,19.0 kmpl,998 CC,66.1 bhp,90Nm@ 3500rpm,5
5745,Honda City i VTEC CVT VX,2015,30000,950000,Petrol,Automatic,18.0 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5
5746,Hyundai i20 Asta Option 1.4 CRDi,2015,160000,550000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
5747,Toyota Innova 2.5 E Diesel PS 7-Seater,2007,147500,270000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
5748,Volkswagen Polo Diesel Trendline 1.2L,2013,90000,280000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5
5749,Maruti Ciaz ZDi Plus SHVS,2015,70000,630000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5750,Honda City 2017-2020 EXi,2007,70000,220000,Petrol,Manual,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5
5751,Mahindra Xylo D4,2014,120000,320000,Diesel,Manual,14.95 kmpl,2489 CC,93.7 bhp,218Nm@ 1400-2600rpm,7
5752,Hyundai EON Era Plus,2013,75000,225000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5753,Honda City 1.5 V MT,2010,85000,380000,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5
5754,Maruti Swift Dzire VDi,2012,70000,380000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
5755,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,29000,600000,Diesel,Manual,22.0 kmpl,1498 CC,108.495 bhp,250Nm@ 1500-3000rpm,5
5756,Ford Endeavour 2.5L 4X2 MT,2014,40000,620000,Diesel,Manual,13.1 kmpl,2499 CC,141 bhp,330Nm@ 1800rpm,7
5757,Hyundai Verna SX CRDi AT,2012,90000,500000,Diesel,Automatic,19.08 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5758,Mahindra TUV 300 T8 AMT,2015,40000,700000,Diesel,Automatic,18.49 kmpl,1493 CC,100 bhp,230Nm@ 1500-2250rpm,7
5759,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,138000,550000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5
5760,Maruti Swift VDI Optional,2016,70000,600000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5761,Volkswagen Ameo 1.0 MPI Comfortline,2019,30000,550000,Petrol,Manual,19.44 kmpl,999 CC,75 bhp,95Nm@ 3000-4300rpm,5
5762,Hyundai Verna 1.6 CRDI,2013,125000,475000,Diesel,Manual,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5
5763,Honda City i DTEC S,2015,120000,615000,Diesel,Manual,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5764,Maruti Swift Dzire LDI,2013,180000,385000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5765,Tata Zest Revotron 1.2T XMS,2015,20000,500000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5
5766,Renault Duster 85PS Diesel RxL Option,2012,80000,450000,Diesel,Manual,19.87 kmpl,1461 CC,83.8 bhp,200Nm@ 1750rpm,5
5767,Toyota Innova 2.5 Z Diesel 7 Seater,2014,110000,969999,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7
5768,Hyundai Verna 1.6 SX CRDi (O),2013,80000,580000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5769,Toyota Platinum Etios 1.4 GXD,2017,40000,550000,Diesel,Manual,23.59 kmpl,1364 CC,67.05 bhp,170Nm@ 1800-2400rpm,5
5770,Honda WR-V i-VTEC S,2018,30000,780000,Petrol,Manual,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
5771,Ford Fiesta 1.5 TDCi Titanium,2014,80000,500000,Diesel,Manual,25.01 kmpl,1498 CC,89.75 bhp,204Nm@ 2000-2750rpm,5
5772,Skoda Laura Ambiente 2.0 TDI CR MT,2011,140000,270000,Diesel,Manual,20.0 kmpl,1968 CC,108.5 bhp,250Nm@ 1500-2500rpm,5
5773,Maruti Alto K10 VXI,2017,25000,335000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5
5774,Maruti Swift Dzire VDI,2017,20000,755000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5775,Hyundai i20 Active SX Diesel,2016,42323,651000,Diesel,Manual,21.19 kmpl,1396 CC,88.76 bhp,219.66nm@ 1500-2750rpm,5
5776,BMW X1 sDrive20d M Sport,2011,42545,1075000,Diesel,Automatic,19.62 kmpl,1998 CC,190 bhp,400nm@ 1750-2500rpm,5
5777,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2016,32000,690000,Diesel,Manual,25.1 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5778,Maruti Swift Dzire VDI Optional,2017,41232,589000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5779,Mahindra Bolero B4,2015,40200,445000,Diesel,Manual,21.0 kmpl,1498 CC,74.96 bhp,210nm@ 1600-2200rpm,7
5780,Ford Ecosport Sports Diesel,2013,48000,475000,Diesel,Manual,21.7 kmpl,1498 CC,98.96 bhp,215Nm@ 1750-2500rpm,5
5781,Honda Amaze E Diesel BSIV,2014,27233,465000,Diesel,Manual,27.4 kmpl,1498 CC,98.63 bhp,200Nm@ 1750rpm,5
5782,Tata Manza Aura Safire,2011,35000,225000,Petrol,Manual,15.0 kmpl,1368 CC,90 bhp,116Nm@ 4750rpm,5
5783,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,200000,310000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8
5784,Tata Sumo EX,2016,63000,445000,Diesel,Manual,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm,9
5785,Mahindra Bolero B4,2015,62000,445000,Diesel,Manual,21.0 kmpl,1498 CC,74.96 bhp,210nm@ 1600-2200rpm,7
5786,Tata New Safari 3L Dicor LX 4x2,2012,68240,450000,Diesel,Manual,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm,7
5787,Mahindra Scorpio 1.99 S10 4WD,2008,78000,450000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7
5788,Maruti Wagon R VXI,2010,35000,200000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5789,Maruti Swift Dzire LXI,2018,9000,611000,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5790,Hyundai Creta 1.6 CRDi Anniversary Edition,2016,39000,819999,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
5791,Hyundai Creta 1.4 CRDi S,2016,39000,825000,Diesel,Manual,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5
5792,Ford Ecosport 1.5 Diesel Titanium,2015,92651,599000,Diesel,Manual,21.7 kmpl,1498 CC,98.96 bhp,215Nm@ 1750-2500rpm,5
5793,Maruti Swift LXi BSIV,2018,28000,490000,Petrol,Manual,16.1 kmpl,1197 CC,85 bhp,"113Nm@ 4,500rpm",5
5794,Hyundai EON Magna Plus,2017,30000,340000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5795,Mercedes-Benz E-Class E350 Petrol,2009,80000,1000000,Petrol,Automatic,10.93 kmpl,3498 CC,272 bhp,355Nm@ 4500rpm,5
5796,Hyundai Creta 1.6 CRDi SX,2018,46000,1237000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
5797,Volkswagen Polo Diesel Highline 1.2L,2013,70000,350000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5
5798,Maruti 800 Std,2000,56194,31000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
5799,Maruti Swift ZXI Plus,2018,40000,695000,Petrol,Manual,22.0 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5800,Maruti Alto 800 VXI,2015,40000,270000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
5801,Maruti Ertiga SHVS VDI,2016,120000,790000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7
5802,Maruti Swift VDI Optional,2016,120000,590000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5803,Maruti Swift Dzire AMT VXI,2017,120000,635000,Petrol,Automatic,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5804,Mahindra Bolero 2011-2019 ZLX,2015,110000,540000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5805,Renault Pulse RxZ,2012,67000,265000,Diesel,Manual,23.08 kmpl,1461 CC,63.12 bhp,160Nm@ 2000rpm,5
5806,Maruti Swift Dzire ZDI,2014,50000,600000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5807,Hyundai Verna 1.6 CRDI,2012,100000,409999,Diesel,Manual,22.32 kmpl,1582 CC,126.3 bhp,259.9Nm@ 1900-2750rpm,5
5808,Toyota Etios GD,2015,80000,525000,Diesel,Manual,23.59 kmpl,1364 CC,67.05 bhp,170Nm@ 1800-2400rpm,5
5809,Ford Figo Diesel EXI Option,2011,50000,150000,Diesel,Manual,18.5 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
5810,Maruti Esteem Lxi - BSIII,2007,70000,55000,Petrol,Manual,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm,5
5811,Maruti Omni 5 Seater BSIV,2011,70000,130000,Petrol,Manual,14.0 kmpl,796 CC,35 bhp,6.1kgm@ 3000rpm,5
5812,Maruti Vitara Brezza ZDi Plus Dual Tone,2017,50000,925000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5813,Renault Lodgy 85PS RxE 7 Seater,2017,65000,690000,Diesel,Manual,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,7
5814,Maruti Ertiga VDI,2012,200000,560000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
5815,Maruti Ciaz Zeta Diesel,2018,7500,950000,Diesel,Manual,28.09 kmpl,1248 CC,88.50 bhp,200Nm@ 1750rpm,5
5816,Renault Lodgy 85PS RxE 7 Seater,2017,65000,695000,Diesel,Manual,21.04 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,7
5817,Maruti Swift VXI,2013,35000,450000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5818,BMW 5 Series 530d,2013,60000,2000000,Diesel,Automatic,16.2 kmpl,2993 CC,235 bhp,"51@ 1,750-3,000(kgm@ rpm)",5
5819,Maruti Swift VXi BSIV,2009,71000,229999,Petrol,Manual,16.1 kmpl,1197 CC,85 bhp,"113Nm@ 4,500rpm",5
5820,Maruti Alto K10 LXI,2017,30000,300000,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,90Nm@ 3500rpm,5
5821,Maruti Alto LXi,2012,50000,200000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5822,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,80000,725000,Diesel,Automatic,14.84 kmpl,2143 CC,170 bhp,400Nm@ 1400-2800rpm,5
